workerid,proliferate.condition,choice,correct,gender,lexeme,name,response,trial_id,trial_no,type,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.gender_q1,subject_information.gender_q10,subject_information.gender_q11,subject_information.gender_q12,subject_information.gender_q13,subject_information.gender_q2,subject_information.gender_q3,subject_information.gender_q4,subject_information.gender_q5,subject_information.gender_q6,subject_information.gender_q7,subject_information.gender_q8,subject_information.gender_q9,subject_information.language,subject_information.party_alignment,subject_information.price,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
908,Dems,,0,female,crewmember,Alyssa,crewwoman,,79,critical,39,,it was best experiment i do,3,2,Male,92,35,99,100,8,99,100,100,100,100,67,100,100,english,5,1,Firefox,Windows,768,1366,15.44443333,
932,Dems,TRUE,,,,,,example,,,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,male,flight attendant,William,steward,,0,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,female,camera operator,Elizabeth,camera operator,,1,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,proud,filler,anxious,,2,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,definite,filler,a,,3,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,lawyer,filler,solicitor,,4,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,customer,filler,customer,,5,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,male,crewmember,Matthew,crewmember,,6,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,female,stunt double,Alyssa,stuntwoman,,7,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,cook,filler,chef,,8,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,1,attention,videogames,attention,videogames,,9,test_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,cat,filler,cat,,10,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,male,villain,Joseph,villain,,11,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,plants,filler,have,,12,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,female,anchor,Kalya,anchor,,13,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,submarine,filler,under,,14,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,male,foreperson,Christopher,foreman,,15,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,soup,filler,with,,16,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,lake,filler,lives,,17,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,page,filler,page,,18,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,fountain,filler,pool,,19,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,female,craftsperson,Megan,craftsman,,20,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,male,businessperson,Nicholas,businessman,,21,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,Belgrade,filler,in,,22,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,bird,filler,birds,,23,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,1,attention,song,attention,sang,,24,test_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,1,attention,determiner,attention,this,,25,test_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,scientist,filler,researcher,,26,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,sipping,filler,of,,27,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,napkin,filler,towel,,28,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,over,filler,over,,29,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,octopus,filler,octopuses,,30,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,tomorrow,filler,tomorrow,,31,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,glass,filler,glass,,32,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,fish,filler,goldfish,,33,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,director,filler,director,,34,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,cactus,filler,cactuses,,35,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,teacher,filler,teacher,,36,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,female,layperson,Lauren,laywoman,,37,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,drink,filler,tea,,38,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,Spain,filler,from,,39,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,female,host,Sarah,hostess,,40,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,there,filler,are,,41,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,writer,filler,author,,42,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,bookkeeper,filler,bookkeeper,,43,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,1,attention,party,attention,it,,44,test_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,doctor,filler,doctor,,45,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,pets,filler,hamsters,,46,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,male,hunter,David,hunter,,47,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,1,attention,typing,attention,the,,48,test_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,go,filler,go,,49,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,1,attention,mask,attention,is,,50,test_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,male,firefighter,John,fireman,,51,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,computer,filler,phone,,52,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,dalmatian,filler,dalmatian,,53,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,male,salesperson,Andrew,salesman,,54,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,watching,filler,movie,,55,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,1,attention,olympics,attention,United States,,56,test_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,China,filler,to,,57,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,attention,modal,attention,would've,,58,test_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,tree,filler,down,,59,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,shipping,filler,delivery,,60,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,female,actor,Rachel,actress,,61,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,dancer,filler,choreographer,,62,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,male,police officer,Jacob,policeman,,63,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,running,filler,running,,64,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,horse,filler,horse,,65,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,there2,filler,is,,66,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,school,filler,is,,67,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,female,meteorologist,Madison,meteorologist,,68,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,1,attention,eating,attention,eat,,69,test_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,Uganda,filler,on,,70,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,female,congressperson,Hannah,congresswoman,,71,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,programmer,filler,software engineer,,72,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,numbers,filler,habits,,73,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,Kiwi,filler,have,,74,filler_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,male,hero,Joshua,hero,,75,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,singer,filler,singer,,76,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,1,attention,store,attention,walking,,77,test_grammatical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,female,heir,Emily,heiress,,78,critical,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
932,Dems,,0,filler,ice,filler,water,,79,filler_semantic,30,,,3,2,Male,89,47,78,47,79,93,95,100,100,97,98,47,93,ENGLISH,5,1,Chrome,Windows,864,1536,7.5907,
927,Dems,TRUE,,,,,,example,,,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,1,attention,typing,attention,the,,0,test_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,female,congressperson,Lauren,congressman,,1,critical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,dancer,filler,dancer,,2,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,there,filler,are,,3,filler_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,China,filler,to,,4,filler_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,male,villain,Michael,villain,,5,critical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,fish,filler,shark,,6,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,cat,filler,cat,,7,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,writer,filler,journalist,,8,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,pets,filler,hamsters,,9,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,1,attention,videogames,attention,videogames,,10,test_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,male,actor,David,actor,,11,critical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,tomorrow,filler,tomorrow,,12,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,male,crewmember,Austin,crewman,,13,critical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,shipping,filler,delivery,,14,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,lawyer,filler,lawyer,,15,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,drink,filler,water,,16,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,ice,filler,water,,17,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,Belgrade,filler,in,,18,filler_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,numbers,filler,habits,,19,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,Spain,filler,at,,20,filler_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,Uganda,filler,on,,21,filler_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,tree,filler,over,,22,filler_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,school,filler,is,,23,filler_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,attention,olympics,attention,America,,24,test_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,glass,filler,glass,,25,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,scientist,filler,researcher,,26,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,1,attention,determiner,attention,this,,27,test_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,director,filler,manager,,28,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,proud,filler,proud,,29,filler_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,plants,filler,need,,30,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,computer,filler,phone,,31,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,attention,song,attention,sing,,32,test_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,female,hero,Emily,hero,,33,critical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,over,filler,over,,34,filler_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,female,layperson,Samantha,laywoman,,35,critical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,female,anchor,Alyssa,anchorwoman,,36,critical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,bookkeeper,filler,bookkeeper,,37,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,bird,filler,birds,,38,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,female,businessperson,Sarah,businesswoman,,39,critical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,there2,filler,are,,40,filler_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,cook,filler,chef,,41,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,fountain,filler,pool,,42,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,male,craftsperson,William,craftsman,,43,critical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,cactus,filler,cactuses,,44,filler_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,page,filler,book,,45,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,male,salesperson,Joshua,salesman,,46,critical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,doctor,filler,practitioner,,47,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,horse,filler,horse,,48,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,octopus,filler,octopuses,,49,filler_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,1,attention,party,attention,it,,50,test_grammatical,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,programmer,filler,programmer,,51,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,dalmatian,filler,dog,,52,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
927,Dems,,0,filler,customer,filler,parent,,53,filler_semantic,41,,good and easy,4,2,Male,49,44,60,59,57,53,49,54,55,71,45,44,72,English,5,1,Firefox,Windows,768,1366,52.43088333,
